epoch_index,avg_latency_sec
994.0,1.643186256225726
995.0,1.5825857408790227
996.0,1.727699736611064
997.0,1.7757307136793119
998.0,1.6576637288966309
999.0,1.4742806196942868
1000.0,1.4610207200323593
1001.0,1.4014666097109496
1002.0,1.4413406521840251
1003.0,1.3871742980015149
1004.0,1.4674789844612386
1005.0,1.3464063411787592
1006.0,1.3490131768226026
1007.0,1.2475576906366792
1008.0,1.5803549327909245
1009.0,1.53445955255042
1010.0,1.2826065557633628
1011.0,1.4012857735379496
1012.0,1.2887632605884427
1013.0,1.3597078938217229
1014.0,1.3005317820941709
1015.0,1.3641178289778879
1016.0,1.2832065267210564
1017.0,1.3742614687679442
1018.0,1.2838725775596787
1019.0,1.3284300010760808
1020.0,1.3492421799419549
1021.0,1.3950313060320469
1022.0,1.3235456933206133
1023.0,1.3645379227701924
1024.0,1.2995610090080423
1025.0,1.214146283947545
1026.0,1.2960702022128934
1027.0,1.3082265832323159
1028.0,1.3592407642671154
1029.0,1.2919277593769585
1030.0,1.3466951189865197
1031.0,1.3245255951815875
1032.0,1.2383720930232556
1033.0,1.3492538177328031
1034.0,1.4127078040348482
1035.0,1.4124700035013718
1036.0,1.3900881840819335
1037.0,1.3592800251519586
1038.0,1.2405043274755183
1039.0,1.3784376581744551
1040.0,1.2677729650672218
1041.0,1.4140050540555957
1042.0,1.2438532651455552
1043.0,1.3871825829186184
1044.0,1.2857500163117934
1045.0,1.3849107636421074
1046.0,1.3496541334238661
1047.0,1.4573679114929479
1048.0,1.4686768176557958
1049.0,1.4297807271782352
1050.0,1.6151727780292728
1051.0,1.7867160128300041
1052.0,1.4762731623011891
1053.0,1.2961616356447103
1054.0,1.7051098121838648
1055.0,1.5099553853231622
1056.0,1.8712084097367068
1057.0,1.6828849926560459
1058.0,1.7195873853965498
1059.0,1.8830501648049049
1060.0,1.740185905373119
1061.0,1.6412409856990708
1062.0,1.6628970842294535
1063.0,1.6893918843447295
1064.0,1.70894596829277
1065.0,1.7967066628812203
1066.0,1.7776142795545828
1067.0,1.7304924242424256
1068.0,1.7468471454237817
1069.0,1.75862211973922
1070.0,1.7156030048727664
1071.0,1.6998520379195847
1072.0,1.7152054390241245
1073.0,1.7382428793567717
1074.0,1.7267730595390867
1075.0,1.680686226550322
1076.0,1.6639325668302358
1077.0,1.6895096213531959
1078.0,1.6706910694145369
1079.0,1.7033458100985412
1080.0,1.6248632344678728
1081.0,1.6757348426195378
1082.0,1.703797803945829
1083.0,1.8022565922920883
1084.0,1.8223112056560096
1085.0,1.7203572606632673
1086.0,1.7351939790341351
1087.0,1.6847704943330879
1088.0,1.7134160520895596
1089.0,1.7297277367657782
1090.0,1.6948894845542044
1091.0,1.7643171469608523
1092.0,1.8773766401635281
1093.0,1.6509600601877603
1094.0,1.7178756590832285
1095.0,1.6635266194704768
1096.0,1.6854831378965554
1097.0,1.7061020377286358
1098.0,1.668299246951449
1099.0,1.694973522542452
1100.0,1.8067949440463751
1101.0,1.7778819851504479
1102.0,2.0266453093474239
1103.0,2.1707027682222089
1104.0,2.19571789661496
1105.0,3.4518762219216486
1106.0,1.7360880381844555
1107.0,1.7099929694213218
1108.0,1.8030823184717137
1109.0,2.0998448091474144
1110.0,1.7379539340954935
1111.0,1.8740530867879532
1112.0,1.7139182169426201
1113.0,1.7607266564862738
1114.0,1.6925701018038943
1115.0,1.6923720832897367
1116.0,1.6972781536012735
1117.0,1.69145853134105
1118.0,1.7565383302826312
1119.0,1.7168862782452259
1120.0,1.6845471577956435
1121.0,1.6676554333256648
1122.0,1.6943382210178892
1123.0,1.7036304733260934
1124.0,1.7007465424675594
1125.0,1.6986523861674681
1126.0,1.6921636925827976
1127.0,1.6920325011179658
1128.0,1.6853904673187414
1129.0,1.6818161497125377
1130.0,1.6834367448817928
1131.0,1.6942240283502186
1132.0,1.6554638901680407
1133.0,1.6934547761292946
1134.0,1.6770179541974459
1135.0,1.7057135382395605
1136.0,1.6893948527706948
1137.0,1.7049046653762321
1138.0,1.6997315713400776
1139.0,1.6911913925822242
1140.0,1.6904516565755314
1141.0,1.6702575814097378
1142.0,1.6661542143830295
1143.0,1.6810317460317437
1144.0,1.6894303572957561
1145.0,1.676915730686986
1146.0,1.6950655358519637
1147.0,1.6969152069446578
1148.0,1.6757805883349313
1149.0,1.6867014289694704
1150.0,1.6810307247687162
1151.0,1.6939548055250546
1152.0,1.70154655555948
1153.0,1.6929443815944407
1154.0,1.7324211659552089
1155.0,1.7257151632151648
1156.0,1.8081185290300898
1157.0,1.7694908488982271
1158.0,2.21363630890021
1159.0,1.8127563993897298
1160.0,1.7418362175077851
1161.0,1.7373777869742901
1162.0,1.6806546703323961
1163.0,1.7022528160200256
1164.0,1.6906454889648179
1165.0,1.7277643952378761
1166.0,1.703496883442249
1167.0,1.6997050081066474
1168.0,1.7132912172995498
1169.0,1.6865908562201519
1170.0,1.6740259387150285
1171.0,1.6971059835744988
1172.0,1.6995796203997375
1173.0,1.72623710742844
1174.0,1.7050759045007682
1175.0,1.6926810762436539
1176.0,1.6992837012682012
1177.0,1.7012657947730649
1178.0,1.69949916527546
1179.0,1.711343976192278
1180.0,1.7001002380654044
1181.0,1.7130095572459538
1182.0,1.726130940473809
1183.0,1.7209820963338132
1184.0,1.7083049571669229
1185.0,1.7071449775078222
1186.0,1.8025877615671606
1187.0,1.784702622591662
1188.0,1.7429689336437186
1189.0,1.7404973418532559
1190.0,1.7580498692545847
1191.0,1.7256758075534291
1192.0,1.7276967725531116
1193.0,1.8327919588462451
1194.0,1.9292870526432842
1195.0,1.8916399904183288
1196.0,1.9172270732547523
1197.0,2.331881494906384
1198.0,1.9204074846588697
1199.0,2.961784953470123
1200.0,1.9342097323737995
1201.0,1.910607085371546
1202.0,1.9071505645182516
1203.0,1.8910914607154041
1204.0,2.7907708112754639
1205.0,1.8900168465714113
1206.0,1.7233563109103884
1207.0,1.7363431302483479
1208.0,1.7763496783665762
1209.0,1.7353325043419279
1210.0,1.7635081055416157
1211.0,1.7457940062004826
1212.0,1.7317996645099447
1213.0,1.6890609309708138
1214.0,1.7296820193035134
1215.0,1.7327874418847611
1216.0,1.7548812044224897
1217.0,1.7550639555227239
1218.0,1.7501177335431453
1219.0,1.7317968388334102
1220.0,1.7919845518573123
1221.0,1.7248279846630588
1222.0,2.1895126326805205
1223.0,1.7688413611310805
1224.0,1.8683237859144861
1225.0,1.8478406802416658
1226.0,1.7493388672592394
1227.0,1.7499333108072048
1228.0,1.7276463086297291
1229.0,1.7535209122386617
1230.0,1.7615890339522851
1231.0,1.72757425394144
1232.0,1.8078408517597111
1233.0,1.7473133531355347
1234.0,1.7361687413554616
1235.0,1.7254498489558243
1236.0,1.7373360341081747
1237.0,1.7684063779733363
1238.0,1.7683592316162979
1239.0,1.8098117560320115
1240.0,1.8074074594070952
1241.0,1.8105281621987799
1242.0,1.8067036575699238
1243.0,1.8114415756598261
1244.0,1.7986318713004521
1245.0,1.7870401619979761
1246.0,1.7936890146772286
1247.0,1.8275374688470858
1248.0,1.8815076175343481
1249.0,1.8931938384026636
1250.0,1.8176380884479042
1251.0,1.8228203959274465
1252.0,1.783687675841866
1253.0,1.7866926161140213
1254.0,1.8241722363063668
1255.0,1.7918070008162821
1256.0,1.8051613459135765
1257.0,1.7920818296677929
1258.0,1.801482843261043
1259.0,1.8257774796429813
1260.0,1.8292833968309523
1261.0,1.7971782736814745
1262.0,1.8362982453631553
1263.0,1.7860967694350189
1264.0,1.8050532088529072
1265.0,1.7993693338588879
1266.0,1.8030326408663089
1267.0,1.806122947615324
1268.0,1.8227561334121314
1269.0,1.8410592318889263
1270.0,1.8914577361574096
1271.0,1.8746331663403113
1272.0,1.9112730641057039
1273.0,1.9431578432605379
1274.0,1.8956205949714646
1275.0,1.9125760106684071
1276.0,1.9200644688836273
1277.0,1.9353318323147866
1278.0,1.8933076910901123
1279.0,1.846456461214605
1280.0,1.871820553879131
1281.0,1.9028419966020786
1282.0,1.93849844041829
1283.0,1.9634254046057702
1284.0,2.0038555365504873
1285.0,2.4809543392875217
1286.0,2.0032812813521708
1287.0,1.9604455754549379
1288.0,2.1062145110410095
1289.0,1.8738588018481368
1290.0,1.8373382624768917
1291.0,1.8092127639837952
1292.0,1.847810258118044
1293.0,1.8102827001718744
1294.0,1.8258328536821395
1295.0,1.8209268148326478
1296.0,1.8026387183368067
1297.0,1.8497779831754351
1298.0,1.8200222072411474
1299.0,1.7940793116667386
1300.0,1.7703895392798477
1301.0,1.7639661488365781
1302.0,1.7666895165687755
1303.0,1.7715457259818719
1304.0,1.7765991669770742
1305.0,1.8037559428432015
1306.0,1.7779342289521847
1307.0,2.0379871234361042
1308.0,1.8075567638322505
1309.0,1.7938635106391272
1310.0,1.9292478316507888
1311.0,1.872306791922338
1312.0,1.8857537463803875
1313.0,1.8861721915337173
1314.0,1.8260536619901457
1315.0,1.8609896623370006
1316.0,1.8661832424707574
1317.0,1.9768282326499051
1318.0,1.8517856811676618
1319.0,1.8426248068780879
1320.0,1.8085193997071747
1321.0,1.8852667536503642
1322.0,1.8154411352291191
1323.0,1.7837491641001
1324.0,1.8071094835206465
1325.0,1.778306611219282
1326.0,1.7941457449654141
1327.0,1.8318549360366891
1328.0,1.7937962256641573
1329.0,1.915156829519735
1330.0,1.8260382570745413
1331.0,1.739685641167519
1332.0,1.7726524649580222
1333.0,1.7788357366292815
1334.0,1.7419248414866733
1335.0,1.8716397709526289
1336.0,1.7437140543570808
1337.0,1.8073327932089445
1338.0,1.804507280764801
1339.0,1.7534412275298195
1340.0,1.7742351400785588
1341.0,1.8416627409212853
1342.0,1.8160393205997609
1343.0,1.8745189257771211
1344.0,1.8233490783258541
1345.0,1.8560843465786414
1346.0,1.9521410299188064
1347.0,1.935142009325985
1348.0,1.9577188352442856
1349.0,1.8274197756326638
1350.0,1.7765547605943883
1351.0,1.7971777932867419
1352.0,1.7879870790517853
1353.0,1.7721371360276033
1354.0,1.7300372929691799
1355.0,1.73080178561076
1356.0,1.7472365977243614
1357.0,1.7362122363115768
1358.0,1.7351211091686722
1359.0,1.7440133740704447
1360.0,1.8310725090270319
1361.0,2.055068088184421
1362.0,1.8321947276472581
1363.0,1.9166646765218665
1364.0,1.8326616647476131
1365.0,1.7452687304485697
1366.0,1.7598675467351823
1367.0,1.7833903228388766
1368.0,1.799964069539262
1369.0,1.7014472377509244
1370.0,1.7560323020042823
1371.0,1.7884458621300745
1372.0,1.7877111323017099
1373.0,1.8096917346857913
1374.0,1.7891596756302717
1375.0,1.8580395052612122
1376.0,1.8530439513935082
1377.0,1.7310666939929036
1378.0,1.6903659219298681
1379.0,1.7199909577273749
1380.0,1.7268439977380139
1381.0,1.7134649661688588
1382.0,1.747739821612764
1383.0,1.7382168687656272
1384.0,1.7626836619364554
1385.0,1.6875296699123357
1386.0,1.7236347896507898
1387.0,1.7404981727255231
1388.0,1.7021736641949559
1389.0,1.7290632015783374
1390.0,1.7836715987953395
1391.0,1.7562761156610387
1392.0,1.7870666898926688
1393.0,1.7641429138847373
1394.0,1.7775309243625219
1395.0,1.7668789036444121
1396.0,1.7502425023585844
1397.0,1.7281916534976578
1398.0,1.7727314820939557
1399.0,1.7762681257954696
1400.0,1.8004916075567106
1401.0,1.7035513875009598
1402.0,1.7180327524448791
1403.0,1.6910995533615427
1404.0,1.739528039825077
1405.0,1.6972220849191848
1406.0,1.7072033290285551
1407.0,1.7332778830902551
1408.0,1.7774080743234437
1409.0,1.7161263157894724
1410.0,1.7212240560749494
1411.0,1.9930120744571327
1412.0,1.9330492511256092
1413.0,1.7886194300778588
1414.0,1.7967010996334545
1415.0,1.7946352597955129
1416.0,1.9091540083824976
1417.0,1.8595917274101279
1418.0,1.7762094380955469
1419.0,1.7984810046798922
1420.0,1.8811183048852262
1421.0,1.8808825710471964
1422.0,1.8990845906085749
1423.0,1.8738247243180495
1424.0,1.9027106035578896
1425.0,1.9024160060400164
1426.0,1.8050286138194178
1427.0,1.8122026659967641
1428.0,1.8508221014748436
1429.0,1.8185273815002299
1430.0,1.7162215615470005
1431.0,1.7626704530918218
1432.0,1.7582299126391971
1433.0,1.74471232253252
1434.0,1.7349031184372186
1435.0,1.66026790422951
1436.0,1.7201974695837496
1437.0,1.7294139965852249
1438.0,1.6875092926753439
1439.0,1.7262056091890838
1440.0,1.7799575362350242
1441.0,1.7661797400330066
1442.0,1.717988328184002
1443.0,1.7274899636780718
1444.0,1.7419019197566845
1445.0,1.7242384492056562
1446.0,1.7625335258923052
1447.0,1.6750572298844055
1448.0,1.7430862941479608
1449.0,1.9810886664498486
1450.0,1.7647039538390932
1451.0,1.6771340361026892
1452.0,1.7401607760584021
1453.0,1.7174518530265959
1454.0,1.7100575923584762
1455.0,1.7254251803379492
1456.0,1.7029962639483398
1457.0,1.7446334604783245
1458.0,1.7760866076608766
1459.0,1.7755078797887331
1460.0,1.8042721179304906
1461.0,1.7844214458018843
1462.0,1.8024637110215467
1463.0,1.8024337117245428
1464.0,1.7789318558614733
1465.0,1.7976327912216015
1466.0,1.8045313245858119
1467.0,1.8208217038568879
1468.0,1.859104503678477
1469.0,1.8012606105832663
1470.0,1.8276846036564056
1471.0,1.7664514709118926
1472.0,1.745814593771909
1473.0,1.7849800810694665
1474.0,1.7629216808048935
1475.0,1.7778994399345549
1476.0,1.8364104317435
1477.0,1.9098756029449111
1478.0,1.9167722806813559
1479.0,1.9303414652028088
1480.0,1.8481353145005013
1481.0,1.9869076296544359
1482.0,1.8306727579079016
1483.0,1.7478187049002527
1484.0,1.7803698085359363
1485.0,1.77253817317363
1486.0,1.8297439653425995
1487.0,2.6905354692187164
1488.0,1.9017799798146624
1489.0,1.681541640984735
1490.0,1.7852111982670913
1491.0,1.6905477378052083
1492.0,1.774773172033445
1493.0,1.7668283431271987
1494.0,1.7148707376866528
1495.0,1.738471712859978
1496.0,1.7414568313385668
1497.0,1.7188428787630146
1498.0,1.7359866422655328
1499.0,1.7353899731106166
1500.0,1.7439147266267161
1501.0,1.7613487763870734
1502.0,1.72105574516496
1503.0,1.7232262382864807
1504.0,1.7239122280570136
1505.0,1.6925409269079998
1506.0,1.7006481965499198
1507.0,1.6971752011090786
1508.0,1.6751830152821987
1509.0,1.7066718827134628
1510.0,1.6562562674094714
1511.0,1.6675912936275132
1512.0,1.8996470557926632
1513.0,1.9400579350300045
1514.0,1.672783408428886
1515.0,1.7321725034968718
1516.0,1.9323019768419374
1517.0,1.9517746282172972
1518.0,1.6995677032491971
1519.0,1.7178818312247288
1520.0,1.781587791306265
1521.0,1.9771691848343684
1522.0,1.7962927483475426
1523.0,1.7373589827192695
1524.0,1.7366294362063031
1525.0,1.7091701680672275
1526.0,1.7859284192810374
1527.0,1.7032470960929247
1528.0,1.68713944288775
1529.0,1.6804935261142113
1530.0,1.7400139104381804
1531.0,1.6663722152798708
1532.0,1.708382093927679
1533.0,1.7009991945073042
1534.0,1.6763106819524314
1535.0,1.718396555383727
1536.0,1.6941151766496911
1537.0,1.6234114747964763
1538.0,1.6226303379073217
1539.0,1.6288899005771509
1540.0,1.7205833771763439
1541.0,1.7068372183624436
1542.0,1.8157380499048001
1543.0,1.7385058983236354
1544.0,1.7229474214963998
1545.0,1.7961217748827745
1546.0,1.7327090389851889
1547.0,1.6507308938825478
1548.0,1.7024346070175809
1549.0,1.6830009317147594
1550.0,1.7162894873984067
1551.0,1.6605431309904171
1552.0,1.6770078416131333
1553.0,1.7127391583072233
1554.0,1.7164713322658356
1555.0,1.7105366195441627
1556.0,1.6926092964958699
1557.0,1.7089597596357837
1558.0,1.7325612268253596
1559.0,1.6936559139784957
1560.0,1.8598658127477883
1561.0,1.9441708722026811
1562.0,1.7099337565933528
1563.0,1.7398288278885281
1564.0,1.6934564656074818
1565.0,1.728128807085707
1566.0,1.7583618309163711
1567.0,1.7265285686007368
1568.0,1.7572148993819214
1569.0,1.7686972729056303
1570.0,1.802644297539024
1571.0,1.811047694854236
1572.0,1.6759058847495594
1573.0,1.7470606575678627
1574.0,1.7162649875492271
1575.0,1.7250714751467113
1576.0,1.7621395575824363
1577.0,1.8177886144386743
1578.0,1.7610974960042622
1579.0,1.7420371681945579
1580.0,1.8280376890883987
1581.0,2.0387231453023089
1582.0,1.7147435503874062
1583.0,1.7355017742905909
1584.0,1.69745654348184
1585.0,1.6749805017548403
1586.0,1.7002293365455896
1587.0,1.6229089090201751
1588.0,1.6628730581766664
1589.0,1.7305422432059632
1590.0,1.7300984695693444
1591.0,1.7487314016190376
1592.0,1.7007307230886692
1593.0,1.7380570318135629
1594.0,1.7025121555915712
1595.0,1.7530464829893198
1596.0,1.7459528478270787
1597.0,1.7328915746984321
1598.0,1.7492842600839802
1599.0,1.7698251948395041
1600.0,1.815212082136646
1601.0,1.7822315228764389
1602.0,1.7803904170363798
1603.0,1.8662527657607069
1604.0,1.9519755351681969
