epoch_index,total_avg_latency_sec
994.0,1.8605912102541518
995.0,1.7914483924667413
996.0,1.9678335099210995
997.0,2.0258348468347833
998.0,1.8951259648774883
999.0,1.7435816450429458
1000.0,1.7275334749762075
1001.0,1.6755254129970567
1002.0,1.717736533443476
1003.0,1.6177247853895147
1004.0,1.6643695688292652
1005.0,1.5053227438716688
1006.0,1.5254026903516253
1007.0,1.4352206805937775
1008.0,1.756735544161782
1009.0,1.755152950749412
1010.0,1.5079564492923265
1011.0,1.5911490762384786
1012.0,1.4841777162387895
1013.0,1.6157015878669578
1014.0,1.5414460116000317
1015.0,1.606728510444479
1016.0,1.6258217006183704
1017.0,1.598901593679203
1018.0,1.585562484896438
1019.0,1.5595524585841005
1020.0,1.5982966565803116
1021.0,1.536433435103057
1022.0,1.5870980232517078
1023.0,1.5705983518321402
1024.0,1.5706352855626893
1025.0,1.5220164306990451
1026.0,1.56800774803895
1027.0,1.570849796013702
1028.0,1.5877561807563354
1029.0,1.5489306338791282
1030.0,1.5541771285794541
1031.0,1.5051910999091134
1032.0,1.4438176994207197
1033.0,1.5793006317407177
1034.0,1.5992254573943385
1035.0,1.5739240827884688
1036.0,1.5531338097869924
1037.0,1.5810205993213098
1038.0,1.4902170417074165
1039.0,1.611953117969689
1040.0,1.5233854612933124
1041.0,1.6292655121195552
1042.0,1.5465964369383731
1043.0,1.6928852122165492
1044.0,1.515783027604549
1045.0,1.615120306167749
1046.0,1.5755253914294363
1047.0,1.6039566454010705
1048.0,1.6734665147617358
1049.0,1.5834883977704557
1050.0,1.953584037733147
1051.0,2.1634418218440907
1052.0,1.6947377989236436
1053.0,1.5382682650208954
1054.0,1.874483416266195
1055.0,1.710720576246108
1056.0,2.135073381790461
1057.0,2.0041802216388884
1058.0,1.9889088012786489
1059.0,2.551381883763289
1060.0,2.089711182854366
1061.0,1.8900103446158334
1062.0,1.8999043828104658
1063.0,1.9638224639784083
1064.0,2.0442655496434696
1065.0,2.1683830056254836
1066.0,2.0707747999888126
1067.0,2.0384731382947328
1068.0,2.108384910665472
1069.0,2.0635833399233654
1070.0,1.9763300247382078
1071.0,1.949759108019593
1072.0,1.9934552325589239
1073.0,1.9368800857571111
1074.0,1.971263591297888
1075.0,1.9980502367039379
1076.0,1.9049505326757672
1077.0,2.032642885120561
1078.0,2.0145268191090846
1079.0,2.036133388561706
1080.0,1.6646169175249164
1081.0,1.780895995573469
1082.0,2.054286113406069
1083.0,2.2286485015250617
1084.0,2.1701586012586036
1085.0,2.2153718809620333
1086.0,2.3300844390640956
1087.0,2.271792536875136
1088.0,2.1097608804385724
1089.0,2.0566320816858084
1090.0,2.0364213292107793
1091.0,2.161335565472031
1092.0,2.2608722537439507
1093.0,1.945826801575609
1094.0,1.9934489686787051
1095.0,1.9994845036686115
1096.0,1.987233777418663
1097.0,2.1312295685445313
1098.0,2.0255031432464237
1099.0,2.1371239583546036
1100.0,3.012453694396777
1101.0,3.0165980187479926
1102.0,3.4158591552472877
1103.0,3.8359451015237873
1104.0,3.8383364879621684
1105.0,6.297792901152059
1106.0,2.1443996195193296
1107.0,2.242414698616981
1108.0,2.7597008952859565
1109.0,3.0536494342006586
1110.0,2.3985669725444625
1111.0,2.591503876077601
1112.0,2.0674891095285317
1113.0,2.1376728703477506
1114.0,1.967606883657825
1115.0,1.9647161480502766
1116.0,1.9464422300330415
1117.0,1.9567247323131105
1118.0,1.9325400403944024
1119.0,1.8808712467267614
