epoch_index,total_avg_tps
995.0,2.851447435246318
996.0,2.5719108710330856
997.0,3.3486049687162454
998.0,4.668757894736842
999.0,3.298548450372695
1000.0,3.804176283108034
1001.0,3.0745323612690343
1002.0,3.6853777309818367
1003.0,2.885003347467083
1004.0,3.758083990077492
1005.0,3.449350122767103
1006.0,3.866071629814952
1007.0,3.502592932537861
1008.0,3.5898766482347937
1009.0,3.7258161641360914
1010.0,3.323071656777726
1011.0,3.3375271823547688
1012.0,3.139992717010333
1013.0,3.4924724437673627
1014.0,2.938849821351357
1015.0,3.0851368911592063
1016.0,2.376496067479767
1017.0,2.8532637893982806
1018.0,2.405186385737439
1019.0,3.292449430103167
1020.0,2.998919746140343
1021.0,3.911320628849703
1022.0,2.7791240777093345
1023.0,3.3346253229974154
1024.0,2.585703270286207
1025.0,2.8886073616805636
1026.0,2.4871270944013073
1027.0,3.670577637653417
1028.0,3.5763480748173144
1029.0,4.025003970685
1030.0,3.073509325809991
1031.0,3.6629801832708893
1032.0,3.126221386302124
1033.0,3.8637574130021255
1034.0,2.9500672680355526
1035.0,4.137606534090909
1036.0,4.094736374144215
1037.0,4.466696659543358
1038.0,3.787949041661884
1039.0,4.259631901840491
1040.0,3.6353086306940194
1041.0,3.856058432817706
1042.0,3.493031438493877
1043.0,4.216374919370982
1044.0,4.01336181429805
1045.0,3.6589846359385443
1046.0,3.6664040872363888
1047.0,4.301545940264518
1048.0,4.358179188217761
1049.0,4.0098309343796155
1050.0,4.290448586091546
1051.0,3.474166213795463
1052.0,4.4613277226203785
1053.0,4.054173764906302
1054.0,4.390407954379295
1055.0,3.6520388433881514
1056.0,2.581509657155677
1057.0,3.2734843921992147
1058.0,3.672739431767519
1059.0,3.743139875979355
1060.0,3.7689772770816568
1061.0,4.40133328042538
1062.0,4.343375163295198
1063.0,4.874315657750665
1064.0,4.683086202563458
1065.0,6.463818185213543
1066.0,6.985686192943312
1067.0,5.97218550549492
1068.0,4.928531062803753
1069.0,6.419033741460552
1070.0,6.628589514875985
1071.0,5.458121948884847
1072.0,4.572981035584914
1073.0,4.861008843511595
1074.0,5.012462783418582
1075.0,4.650557329519854
1076.0,4.55230100730792
1077.0,4.566549274991638
1078.0,3.6062396269659365
1079.0,3.750773574688636
1080.0,4.57988866516641
1081.0,5.171130042787286
1082.0,4.985675163261007
1083.0,7.74742979302303
1084.0,6.715059467306942
1085.0,6.534435313988576
1086.0,8.462072155411656
1087.0,7.352375960866527
1088.0,7.520726434130874
1089.0,7.07010579498186
1090.0,6.499904166826388
1091.0,7.704315487427321
1092.0,6.603905733531062
1093.0,7.349331266519604
1094.0,8.564613409082064
1095.0,7.691214953271029
1096.0,8.630060520594629
1097.0,7.837229470600706
1098.0,7.394914030328461
1099.0,7.856481660045513
1100.0,8.046153302470227
1101.0,11.715394404315955
1102.0,12.868609016311751
1103.0,17.01354995724528
1104.0,22.611374642579705
1105.0,17.474011884333386
1106.0,20.978242512441835
1107.0,5.322777123175927
1108.0,11.821182590855804
1109.0,8.00239344262295
1110.0,7.498375664500886
1111.0,6.680403155127081
1112.0,5.838863546024114
1113.0,5.966631795389777
1114.0,5.767767027129577
1115.0,5.451983122362869
1116.0,10.989485649332199
1117.0,10.413488064148305
1118.0,6.62476356207914
1119.0,7.386198547215496
1120.0,7.607774844109882
1121.0,7.369206395991453
1122.0,6.198159890120228
1123.0,5.801595437347398
1124.0,6.776249081211482
1125.0,5.911719825821579
1126.0,6.047920164148479
1127.0,7.098569009471706
1128.0,5.476130938849739
1129.0,6.172381199495885
1130.0,7.297194306422087
1131.0,7.526157446097275
1132.0,9.046931745853458
1133.0,7.218890693040077
1134.0,9.218210070664842
1135.0,11.440438272391388
1136.0,8.045603882770207
1137.0,8.546024722059686
1138.0,4.617365336939374
1139.0,4.439930710773357
1140.0,5.491787331163243
1141.0,4.70061843379778
1142.0,5.457315816106602
1143.0,4.907906525309841
1144.0,4.053776024462523
1145.0,4.517918683263968
1146.0,3.490012260680939
1147.0,3.435804053289052
1148.0,3.9202921985275934
1149.0,2.968041759768669
1150.0,3.7779472693032017
1151.0,3.4818775995246583
1152.0,3.231817925750662
1153.0,4.574685193226227
1154.0,3.859455099480194
1155.0,4.669991288424272
1156.0,6.218363136176066
1157.0,5.0403621985245035
1158.0,4.88421936301804
1159.0,5.891497571226789
