hour_ts,avg_tps
2025-03-17 00:00:00+00:00,5.8416226729647125
2025-03-17 01:00:00+00:00,6.567417292187934
2025-03-17 02:00:00+00:00,6.679633231453181
2025-03-17 03:00:00+00:00,6.675840978593272
2025-03-17 04:00:00+00:00,6.858254585881045
2025-03-17 05:00:00+00:00,6.77632675743262
2025-03-17 06:00:00+00:00,7.622741173199888
2025-03-17 07:00:00+00:00,6.663795498749653
2025-03-17 08:00:00+00:00,6.789605336297943
2025-03-17 09:00:00+00:00,6.998055015282024
2025-03-17 10:00:00+00:00,6.9302390216787115
2025-03-17 11:00:00+00:00,7.267926625903279
2025-03-17 12:00:00+00:00,9.716114276049234
2025-03-17 13:00:00+00:00,9.690939410783768
2025-03-17 14:00:00+00:00,13.969983324068927
2025-03-17 15:00:00+00:00,15.54959711030842
2025-03-17 16:00:00+00:00,13.837131739855476
2025-03-17 17:00:00+00:00,12.313229571984436
2025-03-17 18:00:00+00:00,15.819394276187833
2025-03-17 19:00:00+00:00,10.897720956086715
2025-03-17 20:00:00+00:00,14.300166759310727
2025-03-17 21:00:00+00:00,14.106974159488749
2025-03-17 22:00:00+00:00,12.622290161200668
2025-03-17 23:00:00+00:00,12.001667593107282
2025-03-18 00:00:00+00:00,14.25792106725959
2025-03-18 01:00:00+00:00,15.202018160737698
2025-03-18 02:00:00+00:00,15.409672040022237
2025-03-18 03:00:00+00:00,13.257849402611836
2025-03-18 04:00:00+00:00,9.416782439566546
2025-03-18 05:00:00+00:00,12.90580716865796
2025-03-18 06:00:00+00:00,14.383824346859369
2025-03-18 07:00:00+00:00,14.086690747429842
2025-03-18 08:00:00+00:00,15.628126737076151
2025-03-18 09:00:00+00:00,15.234852695942187
2025-03-18 10:00:00+00:00,11.177549319255348
2025-03-18 11:00:00+00:00,9.020289049471929
2025-03-18 12:00:00+00:00,9.413007226236799
2025-03-18 13:00:00+00:00,10.193664906918588
2025-03-18 14:00:00+00:00,9.984991662034464
2025-03-18 15:00:00+00:00,10.107312116429878
2025-03-18 16:00:00+00:00,9.390494719288494
2025-03-18 17:00:00+00:00,9.511253125868295
2025-03-18 18:00:00+00:00,9.339355197331853
2025-03-18 19:00:00+00:00,9.382990550305724
2025-03-18 20:00:00+00:00,8.679633231453181
2025-03-18 21:00:00+00:00,8.913285158421345
2025-03-18 22:00:00+00:00,9.187326292384656
2025-03-18 23:00:00+00:00,9.66046123923312
