hour_ts,avg_tps
2025-03-17 00:00:00+00:00,7.904417893859405
2025-03-17 01:00:00+00:00,7.5902140672782865
2025-03-17 02:00:00+00:00,7.50958599611003
2025-03-17 03:00:00+00:00,9.790102863497358
2025-03-17 04:00:00+00:00,12.025013896609227
2025-03-17 05:00:00+00:00,12.453181439288691
2025-03-17 06:00:00+00:00,11.242702251876564
2025-03-17 07:00:00+00:00,10.475409836065571
2025-03-17 08:00:00+00:00,10.888549193996663
2025-03-17 09:00:00+00:00,9.874409558210612
2025-03-17 10:00:00+00:00,9.414118954974986
2025-03-17 11:00:00+00:00,8.980266814897165
2025-03-17 12:00:00+00:00,9.950692314197632
2025-03-17 13:00:00+00:00,9.4402445803224
2025-03-17 14:00:00+00:00,10.548916064480268
2025-03-17 15:00:00+00:00,10.531814392886911
2025-03-17 16:00:00+00:00,11.032795997776542
2025-03-17 17:00:00+00:00,11.030016675931073
2025-03-17 18:00:00+00:00,8.891080855793277
2025-03-17 19:00:00+00:00,8.646192329071706
2025-03-17 20:00:00+00:00,9.635075041689827
2025-03-17 21:00:00+00:00,9.240622395109751
2025-03-17 22:00:00+00:00,9.163979988882712
2025-03-17 23:00:00+00:00,7.821567537520845
2025-03-18 00:00:00+00:00,8.017231795441912
2025-03-18 01:00:00+00:00,7.5195666778636205
2025-03-18 02:00:00+00:00,8.069205113952195
2025-03-18 03:00:00+00:00,10.403723256460127
2025-03-18 04:00:00+00:00,12.201722700750208
2025-03-18 05:00:00+00:00,11.787996665740485
2025-03-18 06:00:00+00:00,10.249861033907726
2025-03-18 07:00:00+00:00,10.3828841344818
2025-03-18 08:00:00+00:00,10.609505280711506
2025-03-18 09:00:00+00:00,10.418010005558644
2025-03-18 10:00:00+00:00,9.322311753264797
2025-03-18 11:00:00+00:00,8.908560311284047
2025-03-18 12:00:00+00:00,8.976931628682602
2025-03-18 13:00:00+00:00,9.720200055570992
2025-03-18 14:00:00+00:00,10.352140077821012
2025-03-18 15:00:00+00:00,10.713223346149084
2025-03-18 16:00:00+00:00,11.150639244024456
2025-03-18 17:00:00+00:00,10.702139483189775
2025-03-18 18:00:00+00:00,9.1284046692607
2025-03-18 19:00:00+00:00,8.307670928293497
2025-03-18 20:00:00+00:00,9.00027785495971
2025-03-18 21:00:00+00:00,9.25764313507504
2025-03-18 22:00:00+00:00,10.133129516397998
2025-03-18 23:00:00+00:00,7.9961100305640445
