hour_ts,avg_tps
2025-03-17 00:00:00+00:00,0.2595165323701028
2025-03-17 01:00:00+00:00,0.236308034473172
2025-03-17 02:00:00+00:00,0.2428452347874409
2025-03-17 03:00:00+00:00,0.221573533500139
2025-03-17 04:00:00+00:00,0.2857142857142857
2025-03-17 05:00:00+00:00,0.2750764101139205
2025-03-17 06:00:00+00:00,0.294968028912983
2025-03-17 07:00:00+00:00,0.351764378994165
2025-03-17 08:00:00+00:00,0.2893274041133963
2025-03-17 09:00:00+00:00,0.3036954709641567
2025-03-17 10:00:00+00:00,0.2948860478043357
2025-03-17 11:00:00+00:00,0.2776542523624235
2025-03-17 12:00:00+00:00,0.5248756448401257
2025-03-17 13:00:00+00:00,0.3540856031128404
2025-03-17 14:00:00+00:00,0.3304613674263479
2025-03-17 15:00:00+00:00,0.3503751041956099
2025-03-17 16:00:00+00:00,0.3137854363535297
2025-03-17 17:00:00+00:00,0.3549193996664813
2025-03-17 18:00:00+00:00,0.3503751041956099
2025-03-17 19:00:00+00:00,0.2865480822679266
2025-03-17 20:00:00+00:00,0.2712618121178432
2025-03-17 21:00:00+00:00,0.2634065018060572
2025-03-17 22:00:00+00:00,0.113118399110617
2025-03-17 23:00:00+00:00,0.0786548082267926
2025-03-18 00:00:00+00:00,0.1425792106725958
2025-03-18 01:00:00+00:00,0.21425038196062274
2025-03-18 02:00:00+00:00,0.2081712062256809
2025-03-18 03:00:00+00:00,0.1875520978049458
2025-03-18 04:00:00+00:00,0.180883578771881
2025-03-18 05:00:00+00:00,0.1836621283689913
2025-03-18 06:00:00+00:00,0.3140633685380767
2025-03-18 07:00:00+00:00,1.1836621283689914
2025-03-18 08:00:00+00:00,0.3888271261812117
2025-03-18 09:00:00+00:00,0.2101167315175097
2025-03-18 10:00:00+00:00,0.2492358988607946
2025-03-18 11:00:00+00:00,0.2026125625347415
2025-03-18 12:00:00+00:00,0.226236798221234
2025-03-18 13:00:00+00:00,0.2461794943039733
2025-03-18 14:00:00+00:00,0.2487493051695386
2025-03-18 15:00:00+00:00,0.2952313792170279
2025-03-18 16:00:00+00:00,1.9852695942190104
2025-03-18 17:00:00+00:00,0.252014448457905
2025-03-18 18:00:00+00:00,0.2601445247359644
2025-03-18 19:00:00+00:00,0.3315730961645358
2025-03-18 20:00:00+00:00,0.3036954709641567
2025-03-18 21:00:00+00:00,0.2620900500277932
2025-03-18 22:00:00+00:00,0.2498610339077265
2025-03-18 23:00:00+00:00,0.225618227285357
