epoch_index,avg_tps
3063,8.963039388
3064,9.937020435
3065,9.226805401
3066,9.298304052
3067,9.658925412
3068,8.846345957
3069,9.385453788
3070,8.477723991
3071,9.827053724
3072,9.066119621
3073,9.186429526
3074,8.990110324
3075,9.128139416
3076,9.270746695
3077,8.673914841
3078,9.439358649
3079,9.06757483
3080,9.733002244
3081,9.004626253
3082,9.114168898
3083,8.978775459
3084,8.795459271
3085,9.130624608
3086,8.567075623
3087,9.286447208
3088,8.891082108
3089,9.232810496
3090,8.687072477
3091,8.759061236
3092,9.08892922
3093,8.340277635
3094,9.251923915
3095,8.276780496
3096,9.21831707
3097,8.596984591
3098,8.730411251
3099,8.791498136
3100,8.559699635
3101,9.061890737
3102,8.578659257
3103,9.110588043
3104,8.356509955
3105,8.430674136
3106,8.124161284
3107,7.98619136
3108,8.44695071
3109,8.097335361
3110,8.888783817
3111,8.698092687
3112,8.607555265
3113,8.310062024
3114,7.89282938
3115,9.645110703
3116,9.174723678
3117,10.79705616
3118,9.381142043
3119,9.732822366
3120,9.24376332
3121,9.478823701
3122,9.929394122
3123,9.357233121
3124,10.22838952
3125,9.419019846
3126,10.25509717
3127,9.460117357
3128,9.303092188
3129,8.804106964
3130,8.61211099
3131,9.284444262
3132,8.644412753
3133,9.756033393
3134,8.676999601
3135,9.046757721
3136,8.639549437
3137,8.120400383
3138,7.892169179
3139,7.560876284
3140,8.010967881
3141,7.361502162
3142,7.880361548
3143,7.234754475
3144,7.507080088
3145,7.366959839
3146,7.313540043
3147,7.548161827
3148,7.190877397
3149,7.940649404
3150,7.246918255
3151,7.740431295
3152,7.252742856
3153,7.441703136
3154,7.171122995
3155,7.588169805
3156,7.138101559
3157,7.42707888
3158,6.494536322
3159,7.418629032
3160,7.115946505
3161,7.863083261
3162,7.501932779
3163,6.629777098
3164,8.082761465
3165,6.738922741
3166,7.242759076
3167,7.667508168
3168,6.889914131
3169,8.106533036
3170,6.710242238
3171,7.262943335
3172,7.816960506
3173,6.436252896
3174,8.014648686
3175,7.723754846
3176,6.229806598
3177,8.298390048
3178,7.163521553
3179,6.500622853
3180,7.880459423
3181,7.186713049
3182,7.176561908
3183,7.772129413
3184,7.609554381
3185,8.302680552
3186,6.604439235
3187,8.180175412
3188,8.017584266
3189,6.364553734
3190,8.401534624
3191,7.34065247
3192,6.496094331
3193,8.102673353
3194,6.697455836
3195,7.029155707
3196,7.578042278
3197,6.996119982
3198,7.595070024
3199,6.541744536
3200,7.492989942
3201,7.185311505
3202,5.37331094
3203,4.979935521
3204,6.263980575
3205,5.411526718
3206,7.311909479
3207,6.137449898
3208,6.894588736
3209,6.711806348
3210,6.67019347
3211,7.674494166
3212,6.148416017
3213,7.680608653
3214,7.270359543
3215,5.888922668
3216,7.739042254
3217,6.74940631
3218,6.235034944
3219,7.204459419
3220,6.266406221
3221,6.917051564
3222,6.203776165
3223,6.631074916
3224,7.167461399
3225,5.53428192
3226,6.862079395
3227,6.888347314
3228,5.696493028
3229,7.420059733
3230,6.567265334
3231,6.240566038
3232,7.146500883
3233,6.215552575
3234,7.222987549
3235,6.266593423
3236,6.542341405
3237,6.930255255
3238,5.611977093
3239,7.040679887
3240,6.576588452
3241,5.592645403
3242,7.103482511
3243,6.064921936
3244,6.321558754
3245,6.460588033
3246,6.431420973
3247,6.726726498
3248,5.61415307
3249,6.71640492
3250,6.41988804
3251,5.333320619
3252,7.134551993
3253,6.361881375
3254,5.68161283
3255,7.165241629
3256,6.049996235
3257,6.142960124
3258,6.267714145
3259,5.895405559
3260,6.362398027
3261,5.24531607
3262,6.614384551
3263,6.428788975
3264,5.312024011
3265,6.868150365
3266,5.779728349
3267,5.434662111
3268,6.470615138
3269,5.768773431
3270,5.996082567
3271,5.620778727
3272,6.140199032
3273,6.216180321
3274,5.419074376
3275,6.9272426
3276,6.338899103
3277,5.295990566
3278,7.153994992
3279,5.853322713
3280,5.644016266
3281,6.602164831
3282,5.786917367
3283,6.311706522
3284,5.641382423
3285,6.006927374
3286,6.504378743
3287,4.890485422
3288,6.50551818
3289,6.116748733
3290,4.871707436
3291,6.18977669
3292,6.091449677
3293,5.003366879
3294,5.937242575
3295,5.689753713
3296,5.644017396
3297,5.817117557
3298,5.62210834
3299,6.136484831
3300,5.308503427
3301,5.786369937
3302,6.302484942
3303,4.791732154
3304,6.088777963
3305,6.445486124
3306,4.829642951
3307,6.336487133
3308,6.408368293
3309,5.014639803
3310,6.237697307
3311,5.703749624
3312,5.391325934
3313,6.059131818
3314,5.331950518
3315,5.936984133
3316,5.017042821
3317,5.507698468
3318,6.097198252
3319,4.91963843
3320,5.761172495
3321,6.231650854
3322,4.69843041
3323,6.020125359
3324,5.769324825
3325,4.915052161
3326,6.116847422
3327,5.707532999
3328,4.868816226
3329,6.047921937
3330,5.485252211
3331,4.799747107
3332,5.725940697
3333,6.023888221
3334,4.454465949
3335,5.997905289
3336,5.578631002
3337,4.412063733
3338,5.686408419
3339,5.472758332
3340,5.215245294
3341,5.70642549
3342,5.116428385
3343,5.803167421
3344,5.318586368
3345,4.419520353
3346,6.215339791
3347,4.533116017
3348,6.02985955
3349,6.516021312
3350,4.728676275
3351,6.057393143
3352,5.683665731
3353,5.331117779
3354,5.771226952
3355,5.181629245
3356,5.933743297
3357,4.822109756
3358,5.807663354
3359,6.03152847
3360,4.345174772
3361,6.002161793
3362,6.048728894
3363,4.752955083
3364,6.117208027
3365,5.48862171
3366,5.766579456
3367,5.764998481
3368,5.610878816
3369,7.122682908
3370,5.277084676
3371,6.270004103
3372,6.503665276
3373,5.075866804
3374,6.755443694
3375,5.990813798
3376,4.654220718
3377,5.567724443
3378,5.951319381
3379,5.971502982
3380,5.184962291
3381,5.497502955
3382,5.875776398
3383,4.43817102
3384,6.181487102
3385,6.37213377
3386,4.710405017
3387,6.502308015
3388,5.940677002
3389,5.363190137
3390,6.213840067
3391,5.682052448
3392,5.982043414
3393,5.321826366
3394,6.14830315
3395,6.150287487
3396,4.717619426
3397,6.418510687
3398,6.006020447
3399,4.68332064
3400,5.217844991
3401,5.500712464
3402,5.40330881
3403,5.674243582
3404,5.791409876
3405,6.025245865
3406,4.6893656
3407,6.237124382
3408,6.195932332
3409,4.83147781
3410,6.434494322
3411,5.991855135
3412,5.148198556
3413,6.421519752
3414,5.745015424
3415,5.901665285
3416,5.580699025
3417,5.835648062
3418,6.318277627
3419,5.014371167
3420,6.356944814
3421,6.077013678
3422,4.757813097
3423,6.236079416
3424,5.558716293
3425,5.270271302
3426,5.926334828
3427,5.331756628
3428,5.890146013
3429,4.761542287
3430,5.925499905
3431,6.27110687
3432,4.642083923
3433,6.35282503
3434,5.774487038
3435,4.869223467
3436,6.4169114
3437,5.223566564
3438,5.416275788
3439,5.50954417
3440,5.637426233
3441,6.107321664
3442,4.778521966
3443,6.066009333
3444,5.969448193
3445,4.546742961
3446,6.617214172
3447,5.470322752
3448,4.925122145
3449,5.736688056
3450,5.277725863
3451,5.508227176
3452,5.108839401
3453,5.561519468
3454,6.018983978
3455,4.691491788
3456,6.318247344
3457,5.793778281
3458,4.528070308
3459,6.233198135
3460,5.198519515
3461,5.156170071
3462,5.811927278
3463,5.184792123
3464,5.444153256
3465,5.302863108
3466,5.501850344
3467,5.877737296
3468,4.57875798
3469,5.973056914
3470,5.770851896
3471,4.172465073
3472,6.056605989
3473,5.476786946
3474,5.273132577
3475,4.907551523
3476,5.644168467
3477,6.129090629
3478,4.00751011
