epoch_index,total_avg_latency_sec
3379.0,1.7359067921440499
3380.0,1.70199039328784
3381.0,1.692797813726978
3382.0,1.7642736864172965
3383.0,1.7296492894132245
3384.0,1.740723683346098
3385.0,1.7134921432557015
3386.0,1.728845070924063
3387.0,1.7034348002093371
3388.0,1.7309920642828065
3389.0,1.70918805508741
3390.0,1.7218990979279312
3391.0,1.6849293462436372
3392.0,1.7665656213647793
3393.0,1.6997137199902392
3394.0,1.6983464477337147
3395.0,1.5844305559017435
3396.0,1.5373652824292146
3397.0,1.6361729438016597
3398.0,1.6004023509073348
3399.0,1.634766238248617
3400.0,1.4951600136214411
3401.0,1.7395887209334702
3402.0,1.6544815133201258
3403.0,1.6465414299998202
3404.0,1.6982272462702706
3405.0,1.688056534719108
3406.0,1.6131055748708256
3407.0,1.72333419350191
3408.0,1.6510897724141549
3409.0,1.6105359729479825
3410.0,1.5807233790814392
3411.0,1.5538903888310598
3412.0,1.524934488190445
3413.0,1.5221442580051878
3414.0,1.6172004111869427
3415.0,1.5265416512100607
3416.0,1.489882015483733
3417.0,1.6342654108618624
3418.0,1.5272184893925682
3419.0,1.4991476053782387
3420.0,1.6461367753851004
3421.0,1.5490833527390475
3422.0,1.4981454292274163
3423.0,1.5641729456611522
3424.0,1.554269570934478
3425.0,1.5084312694329212
3426.0,1.5620743548339906
3427.0,1.5578093828816157
3428.0,1.5143003676433122
3429.0,1.5093724759243314
3430.0,1.6316329182567406
3431.0,1.5592321184348918
3432.0,1.5195888922649792
3433.0,1.624192903621514
3434.0,1.5661578538670777
3435.0,1.6424679374608326
3436.0,1.6056739246395655
3437.0,1.6820424841273782
3438.0,1.6447307716194501
3439.0,1.5789520566045947
3440.0,1.6841389150171513
3441.0,1.6446124728572848
3442.0,1.5585170259675563
3443.0,1.7009609682956448
3444.0,1.690827770545614
3445.0,1.6202504636492376
3446.0,1.6748044968670681
3447.0,1.6875004383156984
3448.0,1.6757653439542781
3449.0,1.6712854524928082
3450.0,1.7725486683329965
3451.0,1.6907411266103447
3452.0,1.6136444197542663
3453.0,1.7222223414531763
3454.0,1.6693876186710608
3455.0,1.5892386815432535
3456.0,1.7079463223279832
3457.0,1.694609927679395
3458.0,1.650454122871604
3459.0,1.6174009952440596
3460.0,1.7360683372506478
3461.0,1.7438273348725646
3462.0,1.7794984823702076
3463.0,1.7958695048505766
3464.0,1.7795240562012746
3465.0,1.657617606690606
3466.0,1.7537524298096048
3467.0,1.5770997798789421
3468.0,1.5017332404463613
3469.0,1.5032483815132989
3470.0,1.599521850728173
3471.0,1.575495744019363
3472.0,1.5351163776013181
3473.0,1.6404725946919594
3474.0,1.5707634251112008
3475.0,1.4859857880697467
3476.0,1.6457215468224478
3477.0,1.588522935571945
3478.0,1.5899922160268665
