epoch_index,avg_tps
3063,1.996844086
3064,2.616367822
3065,9.758949585
3066,20.20347314
3067,3.163430288
3068,3.084053224
3069,2.992268417
3070,2.86722596
3071,3.343191211
3072,2.914933097
3073,2.89053151
3074,2.822546799
3075,2.843341876
3076,2.816171146
3077,2.991856139
3078,2.821840037
3079,2.762795601
3080,2.823414513
3081,3.079417342
3082,3.048938422
3083,2.621596755
3084,2.736246829
3085,2.767641529
3086,2.875522928
3087,2.494280638
3088,2.733715856
3089,2.674676926
3090,2.784893552
3091,3.053906844
3092,2.947878219
3093,2.834361992
3094,3.277707482
3095,3.646656091
3096,2.738721608
3097,2.356996205
3098,2.606236418
3099,1.852744072
3100,3.186773979
3101,2.730285809
3102,2.323698343
3103,2.94123667
3104,2.398790785
3105,2.81981684
3106,2.577203654
3107,2.744289856
3108,2.641875522
3109,2.362236713
3110,2.817778143
3111,2.265593845
3112,3.04742095
3113,2.496525183
3114,3.366682774
3115,3.336524771
3116,2.184877806
3117,3.021975989
3118,2.233502432
3119,2.997881356
3120,2.454494171
3121,2.90120502
3122,2.087351342
3123,2.988605995
3124,2.769418641
3125,2.241870516
3126,3.080559185
3127,2.136930063
3128,3.066856447
3129,1.598696268
3130,3.054877923
3131,3.208281028
3132,2.287705002
3133,2.984276925
3134,1.93911474
3135,3.346458308
3136,1.852753442
3137,2.777465191
3138,2.898178392
3139,2.987908278
3140,2.563089842
3141,2.21466227
3142,3.211227896
3143,1.912177263
3144,3.397567781
3145,2.390145173
3146,2.751906307
3147,1.521141111
3148,3.54252096
3149,2.901602959
3150,2.309184232
3151,3.235274508
3152,2.495651441
3153,2.786987594
3154,2.567559376
3155,2.625006051
3156,2.400926577
3157,2.766059213
3158,2.217986054
3159,2.927043011
3160,2.341137227
3161,2.597330012
3162,2.748247396
3163,2.339578371
3164,2.587580155
3165,2.544722786
3166,2.43889725
3167,2.260654886
3168,2.721527569
3169,2.379027468
3170,1.832362652
3171,2.614831561
3172,2.357944716
3173,1.911366863
3174,2.966813275
3175,2.580860424
3176,1.934167615
3177,2.876472741
3178,3.036536847
3179,2.371107168
3180,2.586330663
3181,2.624305214
3182,2.30920106
3183,1.73531635
3184,3.447469789
3185,2.549381556
3186,2.252098616
3187,3.106835022
3188,2.765409081
3189,1.983679417
3190,3.238093438
3191,2.638603847
3192,2.145439667
3193,2.710832925
3194,2.54548543
3195,2.429444671
3196,2.299440544
3197,2.874347112
3198,2.528292628
3199,2.215873985
3200,2.842921365
3201,2.336289222
3202,1.785861516
3203,2.347468234
3204,2.247894377
3205,2.044389313
3206,2.059661689
3207,2.215306663
3208,2.289196486
3209,2.194564969
3210,2.334983374
3211,2.298257274
3212,1.974950089
3213,2.510693062
3214,2.436690839
3215,1.84932548
3216,2.470948357
3217,2.817746617
3218,2.37868429
3219,2.313976378
3220,2.44498704
3221,2.402400242
3222,2.023705505
3223,2.416732647
3224,2.401036936
3225,1.791993929
3226,2.53557656
3227,2.284440414
3228,2.003039629
3229,2.547427318
3230,2.356978802
3231,2.204792453
3232,2.12651666
3233,2.390081228
3234,2.580479128
3235,2.078117897
3236,2.588396969
3237,2.388063063
3238,1.932150036
3239,2.594258735
3240,2.364769689
3241,2.01163227
3242,2.388383993
3243,2.213373769
3244,2.691142761
3245,2.240361515
3246,2.356344985
3247,2.257415577
3248,1.908562913
3249,2.43243141
3250,2.448067176
3251,1.835570982
3252,2.697969733
3253,2.581337363
3254,2.149536932
3255,2.407924969
3256,2.59577592
3257,2.366999279
3258,2.058104672
3259,2.459633201
3260,2.374767596
3261,1.931340442
3262,2.550520794
3263,2.349868656
3264,1.908422435
3265,2.57882925
3266,2.338125686
3267,2.088458618
3268,2.255011815
3269,2.328852198
3270,2.244726533
3271,2.091396011
3272,2.404087391
3273,2.338063978
3274,1.785261399
3275,2.619793628
3276,2.323477543
3277,1.968388618
3278,2.486873056
3279,2.546047641
3280,2.394139779
3281,2.103456134
3282,2.348129168
3283,2.249251525
3284,1.9052687
3285,2.469310987
3286,2.268450599
3287,1.653286198
3288,2.692531559
3289,2.190822807
3290,1.851943352
3291,2.538318866
3292,2.29189289
3293,2.054277046
3294,2.25735241
3295,2.263132168
3296,2.150131956
3297,2.026377997
3298,2.731531271
3299,2.387331556
3300,1.809294268
3301,2.909295268
3302,2.319147401
3303,1.897839833
3304,2.700868922
3305,2.526388526
3306,1.886778315
3307,2.626624452
3308,2.6251196
3309,2.103638208
3310,2.385775302
3311,2.332394049
3312,2.271321678
3313,2.502403585
3314,2.472175505
3315,2.34722798
3316,2.353692017
3317,2.744403596
3318,2.307310983
3319,1.647736374
3320,3.112996924
3321,2.30629981
3322,1.791713159
3323,2.94196496
3324,2.347598487
3325,2.165157247
3326,2.576103105
3327,2.320687782
3328,2.128453488
3329,2.712576798
3330,2.444469117
3331,1.896258831
3332,2.921073926
3333,2.6564378
3334,1.812426328
3335,2.861113189
3336,2.437598617
3337,2.044081942
3338,2.643491566
3339,2.414022462
3340,2.243797478
3341,2.407591009
3342,2.361566315
3343,2.197426007
3344,1.949158199
3345,2.529018281
3346,2.349591343
3347,1.868795377
3348,2.660928226
3349,2.456025814
3350,1.839525421
3351,2.740182752
3352,2.26988701
3353,2.368149189
3354,2.490287579
3355,2.320282056
3356,2.466384191
3357,2.165464365
3358,2.392690455
3359,1.588921613
3360,0.769338906
3361,1.275571737
3362,0.944547275
3363,0.776214444
3364,0.823959484
3365,2.177311689
3366,2.258787396
3367,2.156439854
3368,2.600999075
3369,2.216463645
3370,1.856395283
3371,2.830044391
3372,2.352843878
3373,1.720944425
3374,2.955611486
3375,2.429388222
3376,2.018424516
3377,2.280940925
3378,2.587465878
3379,2.490186457
3380,2.022244229
3381,2.646944455
3382,2.22068626
3383,1.786872763
3384,2.775037936
3385,2.430601051
3386,1.856468188
3387,2.681226872
3388,2.370342292
3389,2.465887904
3390,2.167846002
3391,2.587842959
3392,2.2388529
3393,1.654333232
3394,2.854245929
3395,2.47333182
3396,1.673106792
3397,2.734574428
3398,2.513782658
3399,1.962642803
3400,1.261965974
3401,3.211301935
3402,2.459993138
3403,1.861208741
3404,2.566765579
3405,2.350427672
3406,1.72558974
3407,2.730353747
3408,2.402356966
3409,1.824538661
3410,2.84616264
3411,2.83096564
3412,2.500548183
3413,2.106390211
3414,2.915619592
3415,2.607339311
3416,1.740768851
3417,3.163532785
3418,2.590296597
3419,1.719160302
3420,3.239659691
3421,2.509612462
3422,2.043745702
3423,2.511258177
3424,2.693733384
3425,2.364902507
3426,2.204416142
3427,2.593591455
3428,2.434982035
3429,1.895689095
3430,2.781374976
3431,2.500229008
3432,1.795509314
3433,2.902111179
3434,2.551220069
3435,2.312587811
3436,2.200122049
3437,2.538523
3438,2.413225031
3439,1.872337176
3440,2.770226537
3441,2.556408809
3442,1.632799788
3443,2.881905765
3444,2.734068076
3445,2.070635492
3446,2.423488354
3447,2.483331437
3448,2.380714313
3449,2.038950805
3450,2.466751392
3451,2.462920837
3452,1.834574751
3453,2.854852802
3454,2.61306857
3455,1.802539538
3456,2.830766313
3457,2.619607843
3458,2.24634442
3459,2.303627611
3460,2.854007776
3461,2.356822478
3462,2.341947071
3463,2.665098468
3464,2.396020966
3465,1.52330003
3466,3.438087484
3467,2.975877277
3468,1.752137744
3469,2.111926392
3470,3.552822221
3471,2.262239267
3472,2.102838129
3473,3.110434383
3474,2.396871334
3475,1.623323296
3476,3.047323357
3477,2.771001771
3478,2.369656268
