epoch_index,total_avg_latency_sec
2439.0,3.6459168508446798
2440.0,3.0571485567378676
2441.0,3.3762526602382983
2442.0,3.867083921349796
2443.0,3.8511449260478567
2444.0,4.301050912634903
2445.0,8.652623598652832
2446.0,4.699141353828181
2447.0,3.7260335532422313
2448.0,3.592538754288853
2449.0,3.556433038554754
2450.0,9.432989581824488
2451.0,6.156633966247234
2452.0,9.093011571217769
2453.0,23.721062411520418
2454.0,27.2480931744886
2455.0,67.75607426265766
2456.0,55.608492005992815
2457.0,73.31287676210353
2458.0,15.785541529121124
2459.0,8.872885648311096
2460.0,64.82872942459876
2461.0,54.774086320234225
2462.0,21.557331577950666
2463.0,14.444797617638644
2464.0,4.440403740243798
2465.0,2.8710386603340745
2466.0,3.9493048310285217
2467.0,4.673208915031517
2468.0,4.318237389886745
2469.0,4.4532638633147235
2470.0,4.838551520165853
2471.0,4.675970528135644
2472.0,3.5736166899848167
2473.0,3.1140913978181017
2474.0,3.3262679561735418
2475.0,3.6591405648679305
2476.0,3.5441846400064136
2477.0,3.4482873155512035
2478.0,3.6457336773807647
2479.0,3.195325496177451
2480.0,7.2950678347004185
2481.0,3.44190346515664
2482.0,3.7675078363580674
2483.0,3.6876593095842947
2484.0,3.608526284633298
2485.0,3.2685771972214077
2486.0,2.9815895410166835
2487.0,3.0509506811540636
2488.0,3.140161572972476
2489.0,3.1685465785954867
2490.0,3.7409841068923435
2491.0,45.35461832055049
2492.0,3.1402356875425355
2493.0,3.2051132023116398
2494.0,3.0612372665375283
2495.0,3.261887334310863
2496.0,3.267510909321727
2497.0,3.123557499604363
2498.0,3.433404548729142
2499.0,2.9603975585836575
2500.0,3.0052271235701333
2501.0,3.3866075001433953
2502.0,3.4823382004842194
2503.0,7.137413631991163
2504.0,3.397887924640687
2505.0,3.0313287909610676
2506.0,3.2376637022389247
2507.0,3.3653867038619176
2508.0,3.2712272296519096
2509.0,3.233387860541171
2510.0,3.2532600626400012
2511.0,3.2846584776477967
2512.0,3.2543894509931914
2513.0,3.2686233015408033
2514.0,3.390585988987144
2515.0,3.319054570336547
2516.0,3.485170212752454
2517.0,3.3949370540054686
2518.0,3.3057324124079366
2519.0,3.5469023125997303
2520.0,3.5239625009862245
2521.0,3.6749422867174335
2522.0,3.746809431864115
2523.0,3.7981261768198036
2524.0,3.6774977705368976
2525.0,3.6844061627723526
2526.0,3.2395398317375936
2527.0,3.1109446595242374
2528.0,3.1447775138125262
2529.0,3.0354083773697393
2530.0,3.1531301892388455
2531.0,2.9452017324068547
2532.0,2.9439456931146086
2533.0,2.9810203661978885
2534.0,2.9469513275399186
2535.0,3.0439402530156365
2536.0,3.012864345018499
2537.0,3.1342394499259854
2538.0,3.0205711428751836
2539.0,2.9277411416596433
2540.0,3.1799895928598705
2541.0,3.0398953290847195
2542.0,3.2264748738063656
2543.0,3.3786000719320746
2544.0,3.1369924096619837
2545.0,3.220940475928636
2546.0,3.1473718563534647
2547.0,3.8960002443254154
2548.0,4.578933552454383
2549.0,3.4689546806508695
2550.0,6.302373082539497
2551.0,3.8764974910090353
2552.0,3.7537528358797356
2553.0,3.8663807529794827
2554.0,3.5247968551406377
2555.0,3.7207767034136583
2556.0,3.6004452266098235
2557.0,3.5542644868783797
2558.0,3.5319549416592095
2559.0,3.4144328742906453
2560.0,3.605408070324749
2561.0,3.1939870991677153
2562.0,3.33450691861967
2563.0,3.2345925353610636
2564.0,3.149921198590867
2565.0,3.199057864648657
2566.0,3.033473232779929
2567.0,2.874399988713208
2568.0,2.94362754440075
2569.0,3.1571320055811767
2570.0,3.241291374562104
2571.0,2.933035260973204
2572.0,3.176048862513255
2573.0,3.366566992687098
2574.0,3.3713671331091155
2575.0,3.537168539959263
2576.0,3.469040989494573
2577.0,3.1980327816332257
2578.0,3.19481700438731
2579.0,3.447348433465052
2580.0,3.5001964259946554
2581.0,2.903068078674347
2582.0,3.060665004004458
2583.0,3.235070970397613
2584.0,3.116669160024852
2585.0,3.2241887217253176
2586.0,2.9949331318464854
2587.0,3.579645310414863
2588.0,3.2230857727620474
2589.0,3.175570928134258
2590.0,3.2032634539022102
2591.0,3.0913495624503624
2592.0,3.2517181959703207
2593.0,2.9841254572786498
2594.0,3.1756125157160047
2595.0,3.020270797459815
2596.0,4.422521090278428
2597.0,3.5600965218217593
2598.0,3.099236713114459
2599.0,3.3705808097879504
2600.0,3.39717162551656
2601.0,3.8229705864534282
2602.0,3.4084060242996337
2603.0,3.212266746270268
2604.0,3.7615740289741493
2605.0,3.701012917728009
2606.0,3.4584171548072398
2607.0,4.513559922557129
2608.0,3.3905245556866355
2609.0,3.394120429476015
2610.0,3.2872123628735985
2611.0,3.3417871614408363
2612.0,3.4706469677641425
2613.0,3.194459639926679
2614.0,3.3099860674268675
2615.0,3.1006263466391952
2616.0,3.1171833875805213
2617.0,2.9867939718316165
2618.0,3.019051659909014
2619.0,3.1546460079576306
2620.0,3.0492598800331137
2621.0,3.1316674985078667
2622.0,3.0258963491026356
2623.0,3.101469683700179
2624.0,3.02101367856938
2625.0,3.0089636737201784
2626.0,3.2544164062044225
2627.0,3.2057635993482685
2628.0,3.2785091881968818
2629.0,3.1294014902747134
2630.0,3.272390711712559
2631.0,3.106750536104537
2632.0,3.2511292338300533
2633.0,3.0041233958179134
2634.0,3.0847414494045267
2635.0,3.0717744577594526
2636.0,2.907215149345673
2637.0,2.9215001347835714
2638.0,2.8864718856605425
2639.0,2.9191611380613254
2640.0,2.87551227891203
2641.0,2.828680511195721
2642.0,3.1884449611938503
2643.0,2.975383280013272
2644.0,2.854503076141702
2645.0,2.9012245475931526
2646.0,3.0949558672380086
2647.0,2.8914357133722643
2648.0,3.0995493297079126
2649.0,2.797339839488767
2650.0,2.940161578122289
