epoch_index,total_avg_tps
2439.0,49.84502544450625
2440.0,57.742350905626495
2441.0,71.45993092892743
2442.0,65.51373937160164
2443.0,65.06452267986043
2444.0,79.48950872982076
2445.0,86.6583846379361
2446.0,78.4158403114441
2447.0,71.94969302325582
2448.0,79.55138152386269
2449.0,79.73974431284074
2450.0,90.11149526180965
2451.0,91.40972184812082
2452.0,96.84458137536339
2453.0,105.34157905952549
2454.0,101.5398538662368
2455.0,98.83900868203814
2456.0,106.12762885521944
2457.0,103.51431207995265
2458.0,111.47071602515813
2459.0,113.10194225721784
2460.0,127.97443146678917
2461.0,121.26670935154556
2462.0,117.50218554393817
2463.0,98.97392845397742
2464.0,58.65977964217123
2465.0,54.95955758690964
2466.0,64.64826327611102
2467.0,71.90634341395241
2468.0,78.56249506514015
2469.0,71.94911347517731
2470.0,80.81453766988767
2471.0,75.05496092269371
2472.0,80.79374080251152
2473.0,75.70285364859355
2474.0,80.84696864111498
2475.0,99.38257736720556
2476.0,92.22392776523702
2477.0,91.06317291230738
2478.0,98.54469449899997
2479.0,86.57179153864334
2480.0,94.67387410440122
2481.0,91.55949371828719
2482.0,88.32864408019904
2483.0,95.14254087502493
2484.0,87.51688403868334
2485.0,73.48531317888894
2486.0,78.31662943470523
2487.0,73.71668606615853
2488.0,82.11926061751032
2489.0,84.00389105058366
2490.0,94.07336758524055
2491.0,104.0822499772085
2492.0,82.12870332889993
2493.0,83.60026849190743
2494.0,86.24770218820905
2495.0,75.06282113427048
2496.0,75.51322257845138
2497.0,81.72163474718991
2498.0,88.96039926431143
2499.0,86.93790505192473
2500.0,62.79134501038035
2501.0,82.36212235026841
2502.0,80.1121222558599
2503.0,83.32454657102683
2504.0,94.04794076816289
2505.0,81.9300295593866
2506.0,85.95863394051274
2507.0,79.40911282976406
2508.0,77.47769720125379
2509.0,80.97071082992184
2510.0,76.03224969418395
2511.0,77.9970444259721
2512.0,83.70005928780523
2513.0,78.08546960392135
2514.0,83.67106608420856
2515.0,79.43504974754975
2516.0,71.70719864113877
2517.0,84.51244971186256
2518.0,70.88404702836804
2519.0,74.72699087607405
2520.0,83.47485301409648
2521.0,67.2868153664138
2522.0,77.38359109508286
2523.0,87.08151484063919
2524.0,79.94862966054535
2525.0,78.85872566048084
2526.0,85.36303936338703
2527.0,71.01779592160281
2528.0,79.15397934205028
2529.0,79.78917046049716
2530.0,83.25815537665554
2531.0,79.42306912629232
2532.0,71.87716861892687
2533.0,90.94147000934413
2534.0,80.60893485915493
2535.0,90.41457369787092
2536.0,83.36481564441674
2537.0,83.40474939172749
2538.0,90.94605605938926
2539.0,78.8333697313824
2540.0,86.62861875686191
2541.0,90.77689429373245
2542.0,100.24338583438012
2543.0,107.97416155300837
2544.0,98.77949011405344
2545.0,109.6522482705611
2546.0,102.13955953362384
2547.0,102.17636153831603
2548.0,109.21787393101886
2549.0,100.115975040196
2550.0,108.79914982086837
2551.0,103.67092254674877
2552.0,97.22466960352423
2553.0,110.1447611386365
2554.0,104.91793856811175
2555.0,106.63481921371118
2556.0,107.3644843929981
2557.0,103.33320584410617
2558.0,83.88998147637253
2559.0,83.69244347481158
2560.0,87.5174894378259
2561.0,90.73013151485631
2562.0,83.12657228047311
2563.0,104.34003757956899
2564.0,92.44821428571429
2565.0,93.6824643635592
2566.0,95.56981653339558
2567.0,90.93215990453459
2568.0,100.44293441383455
2569.0,85.13005470864242
2570.0,91.48115436761572
2571.0,85.5685111722798
2572.0,81.06745007741475
2573.0,90.06735376371424
2574.0,72.23668927425578
2575.0,88.21196806012213
2576.0,86.0971297609953
2577.0,77.36772396657784
2578.0,86.93116808666258
2579.0,72.76339770614334
2580.0,70.09550582509954
2581.0,76.36980167654876
2582.0,484.07700743267947
2583.0,81.72592812006319
2584.0,76.13725895032415
2585.0,80.17987954768928
2586.0,80.23748938021923
2587.0,86.4880102397952
2588.0,86.62431256181998
2589.0,90.85832822399345
2590.0,93.33774594616344
2591.0,83.51351517008888
2592.0,100.28709780058068
2593.0,93.31182949799361
2594.0,104.35870684193854
2595.0,95.85605741665162
2596.0,103.05833665374723
2597.0,105.72186101339031
2598.0,110.67196956256038
2599.0,112.23919057182917
2600.0,112.96985815602837
2601.0,95.19524907480962
2602.0,121.36526590238104
2603.0,113.6987411315982
2604.0,112.109211126311
2605.0,113.06597301190206
2606.0,102.40730640193058
2607.0,105.8691263419947
2608.0,103.59273889396165
2609.0,105.92860073059718
2610.0,108.7800202602665
2611.0,102.61925503447468
2612.0,107.33142756100436
2613.0,95.5769823877932
2614.0,83.19534174125305
2615.0,77.54570933970818
2616.0,79.57661023947152
2617.0,89.42447916666667
2618.0,84.74026794999898
2619.0,91.3915171288744
2620.0,79.08873727129306
2621.0,85.58442721370861
2622.0,82.56366287427609
2623.0,79.51379197110253
2624.0,52.5337989363747
2625.0,76.04058680721266
2626.0,73.162389057116
2627.0,65.40768032338202
2628.0,82.33031066677684
2629.0,76.55653765364059
2630.0,81.47263671309884
2631.0,81.5579293514229
2632.0,78.89324394017534
2633.0,81.32803471222647
2634.0,80.30561742143033
2635.0,86.52486718430731
2636.0,67.02713655266061
2637.0,75.99503711648056
2638.0,65.33558437254008
2639.0,71.59215563878485
2640.0,74.39592779177163
2641.0,73.22459195692412
2642.0,81.9110447761194
2643.0,79.68715866702388
2644.0,83.13509586854651
2645.0,79.45362778624695
2646.0,92.03547994655072
2647.0,83.66080565256232
2648.0,82.45660519981699
2649.0,65.46082348313908
2650.0,63.62285142821426
2651.0,65.65493207570793
2652.0,57.600149285561955
2653.0,79.76345890836753
2654.0,70.38633366471221
2655.0,91.47959390862944
2656.0,76.76438671489642
2657.0,73.39432594740111
2658.0,72.1043119717732
2659.0,64.37728043685104
2660.0,70.04891485809684
2661.0,66.82396562886234
2662.0,74.34934470692974
2663.0,69.17557284091149
2664.0,72.68817045980396
2665.0,71.06915174145097
2666.0,71.86430040720373
2667.0,79.82455520452278
2668.0,70.77594031706559
2669.0,75.85377190594838
2670.0,70.76051477161687
2671.0,73.95400262603947
2672.0,64.19490807421842
2673.0,69.22872471632955
2674.0,64.68345718114264
2675.0,67.20049469531266
2676.0,65.4875461928722
2677.0,66.44460063361518
2678.0,64.1859494599979
2679.0,53.20897215104801
2680.0,86.65625126893246
2681.0,75.47505288042802
2682.0,68.82261669953978
