epoch_index,avg_tps
3478,4.474114441
3479,6.245266462
3480,9.266871748
3481,7.455654275
3482,7.72108579
3483,7.287716092
3484,6.986701716
3485,6.984467456
3486,7.811856366
3487,10.21173829
3488,5.918378288
3489,8.103782058
3490,8.0336721
3491,5.334907121
3492,7.787473583
3493,7.898861679
3494,6.162176724
3495,8.182129658
3496,7.817035057
3497,7.391334303
3498,6.397950308
3499,7.232990521
3500,7.550823396
3501,5.616741943
3502,9.195354265
3503,7.216944559
3504,5.399608941
3505,8.325305781
3506,7.449758797
3507,5.756184559
3508,6.417130313
3509,7.536903911
3510,6.480688175
3511,5.358270893
3512,7.4012988
3513,6.394072448
3514,4.70505542
3515,7.785909634
3516,7.562894037
3517,5.991949773
3518,7.08432666
3519,7.44433064
3520,7.31336756
3521,6.407597774
3522,7.451757383
3523,7.499808458
3524,5.999613974
3525,8.480109159
3526,7.860329666
3527,6.399417133
3528,7.810954472
3529,8.092782715
3530,7.069629232
3531,6.391792192
3532,7.975599511
3533,8.27654349
3534,6.139358601
3535,7.105299915
3536,7.46008077
3537,5.489567607
3538,8.033289463
3539,7.65189078
3540,6.416657014
3541,6.496713325
3542,6.741319711
3543,7.140441883
3544,5.887543655
3545,7.230846892
3546,7.942350503
3547,5.244514472
3548,7.160400808
3549,6.737347195
3550,6.126202883
3551,6.44742764
3552,6.461428073
3553,8.248890604
3554,5.868619377
3555,8.420008508
3556,8.078563196
3557,5.41577047
3558,8.010663461
3559,7.709259402
3560,7.518397638
3561,7.619876017
3562,6.782152131
3563,6.676937192
3564,5.962316818
3565,6.443456064
3566,7.514715376
3567,4.72896616
3568,7.00878517
3569,6.789314364
3570,5.45012906
3571,6.192548516
3572,6.375152952
3573,8.212475187
3574,6.387240584
3575,7.440824443
3576,8.2677872
3577,5.157324939
3578,7.039463087
3579,6.529675716
3580,6.344193163
3581,6.223586479
3582,5.9042923
3583,5.945544554
3584,5.238645937
3585,5.693632647
3586,7.1224358
3587,5.441121495
3588,5.813648494
3589,6.178383494
3590,4.945810355
3591,6.454190664
3592,7.725145762
3593,5.884074198
3594,6.424368783
3595,5.9678343
3596,5.985155451
3597,5.293979497
3598,6.45789741
3599,6.48245186
3600,4.976810721
3601,6.735792151
3602,6.198019078
3603,5.306666667
3604,6.52823484
3605,6.326572008
3606,5.574041453
3607,6.911395322
3608,7.144736842
3609,7.311924528
3610,7.041403323
3611,7.352388352
3612,8.022426485
3613,7.235045477
3614,7.138613861
3615,8.068947289
3616,6.708819018
3617,8.603933218
3618,8.234466984
3619,6.99177128
3620,7.135848625
3621,7.350435077
3622,8.210950444
3623,7.136370615
3624,7.307058375
3625,7.85438386
3626,6.117945226
3627,5.34434143
3628,10.30443308
3629,6.69403791
3630,8.037729474
3631,7.734404284
3632,7.026770625
3633,7.144766316
3634,6.461020794
3635,7.516573528
3636,6.658491368
3637,6.755432515
3638,7.477900136
3639,6.603650336
3640,6.656920376
3641,6.586421382
3642,6.557444888
3643,7.438792643
3644,7.024170453
3645,7.768070703
3646,7.136064706
3647,7.795377527
3648,8.037572364
3649,7.43306552
3650,7.949239343
3651,8.45670888
3652,7.000881969
3653,7.480898706
3654,7.781026862
3655,7.404839319
3656,9.664201938
3657,13.07105095
3658,8.71820064
3659,9.680013821
3660,12.32460653
3661,9.995707346
3662,9.160331329
3663,9.691562297
3664,9.032019893
3665,9.08184462
3666,9.300803804
3667,8.613626874
3668,8.984977808
3669,7.845907142
3670,6.304567767
3671,6.608020747
3672,7.67655007
3673,9.01293055
3674,9.458409523
3675,6.632506005
3676,5.610646823
3677,6.556781455
3678,5.187651467
3679,6.572946604
3680,6.282942085
3681,6.101455717
3682,5.419453454
3683,5.3052221
3684,8.110897363
3685,7.809109901
3686,8.403801971
3687,9.240431724
3688,5.718340109
3689,6.73431402
3690,6.226565859
3691,5.603208556
3692,6.610922543
3693,6.218371011
3694,5.610303732
3695,6.729103765
3696,5.41954717
3697,6.05903555
3698,5.629560158
3699,5.488387195
3700,5.739846323
3701,5.653587487
3702,6.387570578
3703,6.002442375
3704,5.228042086
3705,6.752526223
3706,5.871989619
3707,6.101786661
3708,5.695489583
3709,5.769444444
3710,6.131851007
3711,5.554534267
3712,6.284223754
3713,6.385898694
3714,5.371233873
3715,6.143256711
3716,7.213233105
3717,5.195398773
3718,6.546980784
3719,6.324733867
3720,4.73476579
3721,6.216037954
3722,6.356407858
3723,6.362453393
3724,5.676755262
3725,6.150812419
3726,6.506770481
3727,5.782406875
3728,6.379011176
3729,5.968520898
3730,4.637805862
3731,6.372021834
3732,6.459685514
3733,5.960625406
3734,6.071762871
3735,5.938848104
3736,6.284253191
3737,5.988184666
3738,6.033907894
3739,6.056397432
3740,5.891184362
3741,6.216691958
3742,6.273303167
3743,5.268306379
3744,6.547437495
3745,6.002683063
3746,6.060463528
3747,6.514625296
3748,6.207951185
3749,6.098232947
3750,5.944400586
3751,5.373241001
3752,5.338710282
3753,6.023142835
3754,6.284676941
3755,6.271345503
3756,5.723625837
3757,6.785088713
3758,5.968043935
3759,5.652750363
3760,7.00260397
3761,7.148919346
3762,8.953143157
3763,8.293503214
3764,6.284174702
3765,8.532754864
3766,6.560833333
3767,8.318156012
3768,8.883707331
3769,7.24064819
3770,8.685364841
3771,7.434956194
3772,7.941387158
3773,7.986421025
3774,7.483719179
3775,7.780733489
3776,9.081446746
3777,7.976633605
3778,8.597648262
3779,7.935752165
3780,6.711539925
3781,5.600375375
3782,5.624563359
3783,7.388238346
3784,6.622836584
3785,5.624734285
3786,7.766403599
3787,6.931643071
3788,8.850592165
3789,7.022188276
3790,7.10467514
3791,6.791564214
3792,6.516312653
3793,8.585839101
3794,7.585962798
3795,7.33082992
3796,7.666362704
3797,7.180244941
3798,7.832237217
3799,6.90401582
3800,6.477425914
3801,6.096889418
3802,7.286533165
3803,7.392071477
3804,7.78390389
3805,7.186972072
3806,6.241948363
3807,5.299727829
3808,4.539717414
3809,7.817448176
3810,6.383961932
3811,5.491948131
3812,8.778776634
3813,7.047022764
3814,6.779552595
3815,5.983748563
3816,5.496053035
3817,5.269037466
3818,5.129486196
3819,5.636415809
3820,6.001740315
3821,5.452171249
3822,7.002637111
3823,6.969941405
3824,5.691701561
3825,5.505692168
3826,6.017795573
3827,7.732575564
3828,5.774868012
3829,6.594812621
3830,7.719298817
3831,8.597789455
3832,8.744566419
3833,6.609588524
3834,7.053120342
3835,6.347235471
3836,5.669680006
3837,5.413036868
3838,6.638992466
3839,5.542076132
3840,5.254470896
3841,6.559346287
3842,6.13749335
3843,4.91513979
3844,5.283154122
3845,6.774307646
3846,5.740618557
3847,4.719125519
3848,6.762748907
3849,7.721086941
3850,5.556234473
